Denominación;Vía;Nombre vía;Núm. Vía;C. Postal;Municipio;Teléfono;Titularidad;Plazas;URL;Latitud;Longitud;
AMAVIR Arganzuela;Calle;Embajadores;211;28045;Madrid;91 506 23 56;Privada;180;www.amavir.es/residencia-de-ancianos-madrid-amavir-arganzuela;40,386048;-3,689044;22/09/2020
Centro de Cuidados Laguna Residencias de personas mayores;Calle;Concejal Francisco José Jiménez Martín;128;28047;Madrid;91 509 91 37;Privada sin fin de lucro;56;lagunacuida.org/content/residencia-de-enfermedades-neurodegenerativas-0;40,400547;-3,747114;30/11/2020
Residencia de 3ª edad Comunidad Marías;Avenida;Nuestra Señora de Fátima;100 - 3º;28047;Madrid;91 461 77 06;Privada sin fin de lucro;8;;40,379501;-3,748957;24/09/2020
Orpea Madrid Carabanchel;Calle;Nuestra Señora de la Luz;74;28047;Madrid;91 422 08 80;Privada;160;orpea.es/centros-residencias/centro-dia-residencia-ancianos-madrid-carabanchel;40,385279;-3,748959;03/04/2019
GERIATEL Aluche;Calle;Ocaña;193;28047;Madrid;91 509 98 84;Privada;55;www.geriatel.es/nuestras-residencias/geriatel-aluche/;40,389068;-3,753566;21/09/2020
Residencia Nuestra Señora del Carmen;Carretera;Cantoblanco;3;28049;Madrid;91 734 34 50;Pública autonómica;422;;40,539094;-3,694235;23/09/2020
Residencia Casa San Luis Gonzaga - Los Almendros;Carretera;de Colmenar Viejo;Km. 14.4;28049;Madrid;91 734 74 77;Privada sin fin de lucro;45;;40,528000;-3,693500;22/09/2020
Residencia Doctor González Bueno;Carretera;de Colmenar Viejo;Km. 13.5;28049;Madrid;91 734 63 00 / 91 734 77 64 / 91 734 34 54;Pública autonómica;604;;40,525711;-3,688041;16/03/2018
Residencia de mayores de Manoteras;Calle;Oña;3;28050;Madrid;91 766 52 22;Pública autonómica;300;;40,489006;-3,668342;10/07/2013
Orpea Madrid Sanchinarro;Calle;Padres Dominicos;2;28050;Madrid;91 750 21 38;Privada;180;orpea.es/centros-residencias/centro-dia-residencia-ancianos-madrid-sanchinarro;40,501940;-3,656316;30/10/2020
Residencia Ensanche de Vallecas;Avenida;Cerro Milano;1;28051;Madrid;91 494 86 77;Pública autonómica;160;www.araliaservicios.es/centro/madrid-ensanche-vallecas;40,368860;-3,618639;23/11/2020
Residencia Nuestra Señora de Valverde;Calle;Convenio;7;28053;Madrid;91 477 71 83;Privada sin fin de lucro;44;;40,393260;-3,672448;28/09/2020
DomusVi Albufera;Calle;Sierra Alcubierre;8;28053;Madrid;91 757 05 10;Privada;143;www.domusvi.es/residencia-de-mayores-en-madrid-albufera;40,391790;-3,667929;12/09/2017
Ballesol Majadahonda;Calle;Cierzo;7 - Colonia Airesol I;28221;Majadahonda;91 639 56 11;Privada;133;ballesol.es/residencias-para-mayores-en-la-comunidad-de-madrid/ballesol-majadahonda/;40,479588;-3,859243;23/09/2020
Centro Tercera Edad San Luis Gonzaga;Calle;Mar Egeo;51;28221;Majadahonda;91 634 00 76;Privada;202;www.residenciasanluisgonzaga.es;40,462636;-3,864660;11/12/2020
Residencia Valle de la Oliva;Calle;Manuel de Falla;35;28222;Majadahonda;91 679 99 63;Pública local;130;www.albertia.es/residencias/albertia-valle-de-la-oliva/;40,452309;-3,876877;21/09/2020
Residencia Ponderosa Real;Avenida;Maderuelos;5;28410;Manzanares el Real;91 857 38 38;Privada;91;www.ponderosareal.com;40,724243;-3,939454;20/11/2020
Residencia de personas mayores Manzanares;Calle;Padre Damián;4;28410;Manzanares el Real;91 049 82 50 / 649 93 07 59;Privada;48;mayoresmanzanares.es;40,726854;-3,864192;12/11/2020
Orpea Meco;Calle;Roble;11;28880;Meco;91 886 16 66;Privada;147;orpea.es/centros-residencias/centro-dia-residencia-ancianos-alcala-henares;40,548354;-3,326857;03/10/2017
Gaudí Centro Asistencial;Calle;Antonio Gaudí;30;28840;Mejorada del Campo;91 668 13 06;Privada;52;residenciagaudi.com;40,392820;-3,486935;19/11/2020
Residencia Nuestra Señora de la Esperanza II;Avenida;de la Constitución;3;28840;Mejorada del Campo;91 679 31 92;Privada sin fin de lucro;20;www.ayudaadomicilio.org;40,396879;-3,488868;24/11/2020
Residencia municipal El Perpetuo Socorro;Calle;Crucero;s/n;28792;Miraflores de la Sierra;91 844 33 55;Pública local;28;;40,811000;-3,762460;28/09/2020
Residencia Isla de Kos;Avenida;de Madrid;8;28710;Molar (El);91 841 08 12;Privada;90;www.isladekos.com;40,730741;-3,582476;23/09/2020
Residencia para mayores Santa Mariana de Jesús;Avenida;de la Concordia;60;28460;Molinos (Los);91 855 10 52;Privada;13;;40,711723;-4,064513;24/11/2020
Casa de ancianos Hermanitas de los Pobres;Calle;Virgen del Espino;1;28460;Molinos (Los);91 855 16 80;Privada sin fin de lucro;36;;40,707672;-4,083757;28/09/2020
Residencia municipal Nazaret;Calle;Cruces;2;28190;Montejo de la Sierra;91 869 72 80;Pública local;58;;41,060158;-3,529068;23/10/2020
Residencia Nuestra Señora del Sagrario;Avenida;de Arroyomolinos;3;28950;Moraleja de Enmedio;91 609 40 09 / 91 609 40 12;Privada;80;www.residencianssagrario.es;40,259947;-3,864408;04/04/2019
Residencia Nuestra Señora de la Montaña II;Urbanización;Las Colinas;8;28950;Moraleja de Enmedio;91 600 50 30;Privada;23;www.residencianuestrasenoradelamontana.es;40,268986;-3,878887;20/02/2015
Residencia Fuente de Salud;Calle;de España;3;28411;Moralzarzal;91 857 61 57 / 91 857 81 21;Privada;37;www.residenciafuentesalud.es;40,673800;-3,971700;21/09/2020
Residencia Bellas Vistas Moralzarzal;Calle;El Gamonal;3;28411;Moralzarzal;91 857 41 54;Privada;48;;40,707435;-3,955607;05/10/2020
Residencia Virgen de la Caridad del Cobre;Calle;Juncarejo;18;28411;Moralzarzal;91 621 67 03;Privada;37;;40,682078;-3,975817;12/11/2020
Centro para mayores Santa Isabel;Calle;Valleja;30;28411;Moralzarzal;91 842 10 99;Privada;48;www.cpmsantaisabel.com;40,675421;-3,970554;26/11/2020
Residencia de ancianos Virgen de la Antigua - Fundación Mac-Crohon;Calle;Asilo;2;28530;Morata de Tajuña;91 873 00 54;Privada sin fin de lucro;98;;40,227415;-3,436460;05/10/2020
Residencia Isla de Taray;Carretera;de Morata - Perales de Tajuña;Km. 3.3;28530;Morata de Tajuña;91 873 13 28;Privada sin fin de lucro;214;;40,230900;-3,402230;23/11/2020
Residencia La Torre;Calle;del Carmen;37;28530;Morata de Tajuña;91 873 01 71 / 91 873 03 64;Privada;88;www.residencialatorre.es;40,225087;-3,437335;24/09/2020
Residencia Coímbra Park;Calle;Arizónicas;14;28935;Móstoles;91 645 56 00 / 91 645 59 99;Privada;34;www.residenciacoimbrapark.com;40,314570;-3,924784;21/09/2020
Residencia de personas mayores Parque Coímbra;Avenida;de los Sauces;55;28935;Móstoles;91 646 18 93;Pública autonómica;220;;40,308200;-3,931850;18/09/2020
Residencia de 3ª edad Alameda Coímbra;Calle;Eucalipto;10;28935;Móstoles;91 647 85 33;Privada;28;;40,310183;-3,924941;09/05/2018
Residencia Las Camelias;Avenida;Olímpica;36 - El Soto;28935;Móstoles;91 613 23 81;Privada;231;www.bastondeoro.com/residencia-las-camelias.html;40,329208;-3,882831;05/04/2019
DomusVi Ciudad de Móstoles;Calle;Río Segura;29;28935;Móstoles;91 648 01 46;Privada;180;www.domusvi.es/residencia-ancianos-madrid-mostoles-mostoles;40,310454;-3,878910;31/07/2017
Residencia para personas mayores de Móstoles;Calle;Juan XXIII;6;28938;Móstoles;91 664 76 67;Pública local;35;;40,320291;-3,865316;01/12/2020
Residencia municipal Virgen de la Concepción;Plaza;Buenavista;29;28600;Navalcarnero;91 811 48 82;Pública local;60;;40,291808;-4,015640;20/11/2020
Casaverde La Asunción;Paseo;de la Estación;18;28600;Navalcarnero;91 811 12 12;Privada;78;centrosdemayorescasaverde.com/centro-casaverde-la-asuncion;40,293394;-4,010097;25/04/2018
Residencia Nava Real;Ronda;de San Juan;11;28600;Navalcarnero;91 737 20 42 / 677 34 46 20;Privada;224;www.residencianavareal.com;40,290628;-4,008292;19/11/2020
Residencia La Aurora;Paseo;Don Miguel de Ribagorda Gómez;1;28600;Navalcarnero;91 811 11 64;Privada;177;www.la-aurora.es;40,294300;-4,010070;30/09/2020
Residencia Los Manzanos;Calle;Gredos;37;28600;Navalcarnero;91 811 20 12;Privada;36;;40,280684;-4,026197;12/11/2020
Casaverde Navalcarnero;Calle;José María López Malla;3;28600;Navalcarnero;91 811 24 93;Privada;146;www.centrosdemayorescasaverde.com/centro-casaverde-navalcarnero;40,286425;-4,006576;18/09/2020
Residencia municipal Mariana de Austria;Calle;La Doctora;8;28600;Navalcarnero;91 810 11 50;Pública local;45;;40,289954;-4,014230;25/11/2020
Residencia de 3ª edad - Asociación Rosas del Camino;Calle;San Roque;77;28600;Navalcarnero;91 811 10 01 / 91 811 10 59 / 696 30 01 41;Privada sin fin de lucro;30;perso.wanadoo.es/rosasdelcamino;40,283836;-4,011903;03/11/2020
Residencia de Navalcarnero;Avenida;Víctimas del Terrorismo;s/n;28600;Navalcarnero;91 811 15 11;Pública autonómica;120;;40,294593;-3,996781;04/04/2019
Residencia de 3ª edad Navas del Rey;Calle;Aparejador Pedro de Tolosa;1;28695;Navas del Rey;91 865 03 80 / 91 865 03 95;Privada;28;;40,387586;-4,251209;28/09/2020
Residencias Los Jardines de Navas;Calle;Sandro Pertini;8;28695;Navas del Rey;91 865 03 11;Privada;40;;40,383345;-4,241357;16/03/2018
Residencia Bellaescusa;Calle;Miguel Hernández;1;28570;Orusco de Tajuña;91 876 12 02;Privada;152;www.residenciabellaescusa.com;40,286949;-3,206878;25/09/2020
Centro Asistencial GEROINNOVA MIRAMADRID;Calle;Gaspar de Morales;1;28860;Paracuellos de Jarama;91 230 42 00;Privada;170;miramadrid.geroinnova.com;40,502456;-3,513028;03/04/2019
Residencia Nuestra Señora de la Soledad;Calle;Gladiolos;1;28981;Parla;91 664 44 43;Privada sin fin de lucro;54;residenciafundacion.es;40,233575;-3,777587;12/11/2020
Residencia de 3ª edad Ermita;Calle;Orquídea;5;28981;Parla;91 699 93 99;Privada;30;;40,234486;-3,773634;10/05/2018
Residencia geriátrica Ilunion Parla;Calle;Felipe II;23;28982;Parla;91 664 42 09;Privada;180;sociosanitario.ilunion.com/servicios/centros-residenciales/comunidad-de-madrid-madrid/parla-residencia-para-mayores-y-centro-de;40,230513;-3,762052;02/10/2020
Vitalia Parla;Calle;Fernando III El Santo;17;28982;Parla;91 283 01 90;Privada;165;www.vitaliahome.es/centros/vitalia-parla/;40,232440;-3,767879;18/09/2020
Residencia de personas mayores de Parla;Calle;Zuloaga;2;28982;Parla;91 698 51 61;Pública autonómica;64;;40,241405;-3,760096;24/09/2020
Residencia municipal de mayores de AMAVIR Patones;Calle;Canal de Isabel II;23;28189;Patones;91 843 21 50;Pública local;90;www.amavir.es/residencia-de-mayores-amavir-patones;40,851707;-3,487649;09/05/2018
Residencia San Miguel;Paseo;de la Ermita;28;28723;Pedrezuela;91 843 48 65;Privada;42;www.sanmiguelpedrezuela.es;40,743901;-3,599472;03/10/2020
Gerontos Pedrezuela;Calle;Eras;96;28723;Pedrezuela;91 843 37 80;Privada;44;www.gerontos.com;40,743291;-3,606735;04/04/2019
Residencia Las Fuentes;Calle;Fuente;44;28723;Pedrezuela;91 843 37 80;Privada;95;;40,746364;-3,600592;18/05/2015
Residencia Bellas Vistas;Avenida;Marcial Llorente;37;28696;Pelayos de la Presa;91 864 42 38 / 91 864 41 51;Privada;120;;40,358592;-4,333794;20/09/2017
Centro de mayores El Chaflán;Calle;Marcial Llorente;47;28696;Pelayos de la Presa;91 864 42 00;Privada;28;www.residenciaelchaflan.com;40,358763;-4,334775;05/10/2020
Orpea Pinto II;Camino;de San Martín de la Vega;5;28320;Pinto;91 692 69 60;Privada;144;orpea.es/centros-residencias/residencia-ancianos-madrid-pinto-ii;40,241046;-3,690610;23/11/2020
Residencia Dolores Soria;Calle;Joaquín Turina;2;28320;Pinto;608 81 09 70;Pública local;60;;40,256742;-3,698900;21/09/2020
Orpea Pinto I;Calle;San Martín;20;28320;Pinto;91 692 86 30;Privada;160;orpea.es/centros-residencias/centro-dia-residencia-ancianos-pinto-i;40,240875;-3,694609;25/11/2020
Residencia Versalles;Calle;Alicante;11;28223;Pozuelo de Alarcón;91 518 39 80 / 91 518 72 99;Privada;30;;40,403211;-3,776742;12/11/2020
Residencia Valderey;Calle;Ciudad Real;18;28223;Pozuelo de Alarcón;91 351 32 85;Privada;15;www.valderey.es;40,419423;-3,841079;18/09/2020
La Atalaya;Camino;de Alcorcón;2;28223;Pozuelo de Alarcón;91 352 14 45;Privada sin fin de lucro;60;www.misionerasinmaculadaconcepcion.es;40,432934;-3,813851;17/09/2020
Fundación Catalina Labouré- Residencia San Diego y San Nicolás;Avenida;de Majadahonda;4;28223;Pozuelo de Alarcón;91 352 07 44 / 91 352 07 45;Privada sin fin de lucro;96;;40,436853;-3,821918;22/09/2020
Residencia Santa Maravillas;Calle;Javier Fernández Golfín;s/n;28223;Pozuelo de Alarcón;91 715 19 58 / 91 715 75 05;Privada;75;residenciasantamaravillas.es;40,429470;-3,819951;12/11/2020
Residencia La Salud;Calle;Manuel Roses;13;28223;Pozuelo de Alarcón;91 711 00 25 / 91 711 85 16;Privada;44;www.residencialasalud.com;40,406988;-3,779266;07/10/2020
Residencia 3ª edad Prado del Rey;Calle;Pío Milla Andrés;5;28223;Pozuelo de Alarcón;676 09 05 63;Privada;27;www.residenciamicasita.es;40,404647;-3,779446;29/09/2020
Residencia de 3ª edad Malvarrosa;Calle;Pío Milla Andrés;33;28223;Pozuelo de Alarcón;91 518 14 64 / 91 502 27 73;Privada;17;www.residenciageriatricamalvarrosa.com;40,402401;-3,778350;10/05/2018
Centro Ballesol 60 - Apartamentos;Calle;Arquitectura;114;28224;Pozuelo de Alarcón;91 351 51 18;Privada;78;www.ballesol.es/apartamentos-para-mayores-en-comunidad-de-madrid/ballesol-b-60;40,452130;-3,809916;12/11/2020
Ballesol Pozuelo;Calle;Arquitectura;116 - 118;28224;Pozuelo de Alarcón;91 352 55 20 / 91 352 40 79;Privada;257;ballesol.es/residencias-para-mayores-en-la-comunidad-de-madrid/ballesol-pozuelo/;40,451626;-3,809275;24/09/2020
Residencia Alarcón;Calle;Caridad;34;28224;Pozuelo de Alarcón;91 351 09 18 / 91 352 70 74;Privada;30;www.residenciaalarcon.com;40,443765;-3,798652;17/09/2020
Residencia geriátrica Las Praderas;Carretera;de Húmera;69;28224;Pozuelo de Alarcón;91 352 00 82;Privada;100;www.residencialaspraderas.com;40,437170;-3,800058;06/05/2015
AMAVIR Pozuelo;Paseo;de las Naciones;1;28224;Pozuelo de Alarcón;91 799 13 92 / 902 10 09 99;Privada;180;www.amavir.es/residencia-de-ancianos-madrid-amavir-pozuelo;40,438527;-3,805132;23/12/2020
Residencia Manuel Herranz;Calle;García Martín;25;28224;Pozuelo de Alarcón;91 352 19 45;Privada sin fin de lucro;84;;40,448068;-3,796783;18/09/2020
Residencia Casa Jardín Pozuelo;Avenida;Leopoldo Calvo Sotelo Bustelo;25;28224;Pozuelo de Alarcón;619 06 04 90;Privada;21;www.residenciacasajardin.es;40,451918;-3,796343;21/09/2020
DomusVi Quijorna;Camino;de la Charneca;25;28693;Quijorna;91 816 88 72 / 91 816 89 36;Privada;110;www.domusvi.es/residencia-de-mayores-madrid-quijorna;40,433307;-4,056359;25/09/2015
Residencia Santa Helena;Calle;Carretera de Ajalvir;7;28815;Ribatejada;91 879 19 67;Privada;37;www.residenciamayoressantahelena.com;40,668213;-3,390293;30/11/2020
Casablanca Rivas;Calle;Goya;21;28521;Rivas-Vaciamadrid;91 499 77 38;Privada;104;www.grupocasablanca.es/residencias/casablanca-rivas/;40,337671;-3,522267;11/05/2015
Residencia GERIATEL Rivas;Paseo;de las Provincias;1;28523;Rivas-Vaciamadrid;91 192 21 35;Privada;112;www.geriatel.es;40,375053;-3,534443;30/09/2011
Residencia municipal de Robledillo de la Jara;Calle;Fuente;5;28194;Robledillo de la Jara;91 868 72 38;Pública local;13;;40,953931;-3,525083;09/10/2020
Residencia La Suiza Santa Rita;Calle;Berna;4 - Urb. La Suiza Española;28294;Robledo de Chavela;91 899 58 37 / 91 899 80 66;Privada;78;www.lasuizasantarita.com;40,511155;-4,243246;01/10/2020
Las Golondrinas;Calle;Miguel de Cervantes;40;28294;Robledo de Chavela;91 899 85 41;Privada;58;geriatricalasgolondrinas.es;40,520821;-4,253372;13/09/2017
Residencia Montesalud;Calle;Azor;2 - Urb. Molino de la Hoz;28232;Rozas de Madrid (Las);91 636 99 00;Privada;150;www.montesalud.com;40,535237;-3,942391;18/09/2020
Orpea Las Rozas;Calle;Clara Campoamor;2;28232;Rozas de Madrid (Las);91 710 59 37;Privada;180;orpea.es/centros-residencias/centro-dia-residencia-ancianos-las-rozas;40,505346;-3,879865;04/04/2019
Residencia Las Rozas - Reina Sofía;Carretera;de A Coruña;Km. 21.5;28232;Rozas de Madrid (Las);91 637 40 12;Pública autonómica;504;;40,517179;-3,885358;03/04/2019
Riosalud;Camino;Real;2 - Urb. Molino de la Hoz;28232;Rozas de Madrid (Las);91 630 20 13;Privada;300;www.riosalud.es;40,531967;-3,943410;13/06/2015
Vitalia Las Rozas;Calle;Chile;16;28290;Rozas de Madrid (Las);91 630 47 00;Privada;246;www.vitaliahome.es/centros/vitalia-las-rozas/;40,542725;-3,904300;21/09/2020
Sanitas Residencial Las Rozas;Avenida;de Atenas;5;28290;Rozas de Madrid (Las);91 631 92 71;Privada;138;www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-las-rozas;40,533736;-3,903171;25/11/2020
Residencia de 3ª edad Las Matas;Calle;Monte;11 - Urb. Las Matas;28290;Rozas de Madrid (Las);91 630 10 29;Privada;177;www.residencialasmatas.es;40,560842;-3,897475;25/09/2020
Orpea Punta Galea;Calle;Playa de Sardinero;19 bis - Urb. Punta Galea;28290;Rozas de Madrid (Las);91 636 92 20;Privada;160;orpea.es/centros-residencias/residencia-ancianos-las-rozas-punta-galea;40,540094;-3,900667;12/07/2013
Residencia Real de Rozas;Carretera;de Entrepinos;s/n;28649;Rozas de Puerto Real;91 863 44 79;Privada;52;realderozas.com;40,308067;-4,485540;28/09/2020
AMAVIR San Agustín del Guadalix;Calle;Halcón;1;28750;San Agustín del Guadalix;91 846 63 00;Privada;180;www.amavir.es/residencia-de-mayores-amavir-san-agustin-del-guadalix;40,676006;-3,620976;18/10/2020
Residencia de personas mayores San Fernando de Henares;Calle;Ventura de Argumosa;4;28830;San Fernando de Henares;91 674 62 00;Pública autonómica;120;;40,427991;-3,531295;23/11/2020
Orpea San Fernando;Calle;Vergara;13;28830;San Fernando de Henares;91 485 02 82;Pública local;140;orpea.es/centros-residencias/centro-dia-residencia-ancianos-san-fernando-henares;40,420639;-3,529463;28/09/2020
Orpea El Escorial;Calle;Luis de Cervera Vera;1 - Urb. Las Pozas;28200;San Lorenzo de El Escorial;91 899 73 04;Privada;180;orpea.es/centros-residencias/centro-dia-residencia-ancianos-el-escorial;40,603723;-4,131542;24/11/2020
Residencia de ancianos María Leonor y Legado de los pobres Hernández Muriel;Calle;María Leonor;3;28200;San Lorenzo de El Escorial;91 890 51 04;Privada sin fin de lucro;74;www.residenciamarialeonor.org;40,596304;-4,149929;01/10/2020
Alba San Lorenzo;Calle;Mariano Sainz;1;28200;San Lorenzo de El Escorial;91 890 08 83;Privada;182;residenalba.net/alba-san-lorenzo;40,594100;-4,143070;18/09/2020
Residencia San Marcos;Calle;Rodrigo de Triana;23;28330;San Martín de la Vega;91 808 72 58;Privada;80;residencia-sanmarcos.com;40,209571;-3,577600;25/11/2020
Centro residencial Juan Pablo II;Carretera;Comarcal 501;Km. 57;28680;San Martín de Valdeiglesias;91 861 14 06;Privada sin fin de lucro;182;www.lopezrumayor.com;40,358754;-4,387533;29/09/2020
Residencia Virgen de la Nueva;Calle;Manuel Carvajal;14;28680;San Martín de Valdeiglesias;91 861 19 96;Privada;114;residenciavirgendelanueva.es;40,360707;-4,405366;18/09/2020
Residencia de personas mayores San Martín de Valdeiglesias;Calle;San Martín;2;28680;San Martín de Valdeiglesias;91 861 04 00;Pública autonómica;122;www.comunidad.madrid/centros/residencia-personas-mayores-san-martin-valdeiglesias;40,363671;-4,402149;24/11/2020
Residencia Años Dorados II;Paseo;de Europa;52;28701;San Sebastián de los Reyes;91 653 53 53;Privada;50;residenciasanosdorados.com;40,568758;-3,602470;24/11/2020
Hogar Virgen de la Esperanza;Calle;Iglesia;5;28701;San Sebastián de los Reyes;91 651 55 11;Privada sin fin de lucro;72;;40,546840;-3,626786;25/09/2017
AMAVIR La Marina;Avenida;de Cataluña;4;28703;San Sebastián de los Reyes;91 659 01 88;Privada;159;www.amavir.es/residencia-de-mayores-amavir-la-marina;40,555508;-3,623579;09/04/2019
Centro Residencial para Mayores Años Dorados;Calle;Los Cerezos;4;28703;San Sebastián de los Reyes;91 654 44 07;Privada;48;;40,545641;-3,619411;30/09/2020
Residencia San Sebastián de los Reyes;Calle;Marie Curie;s/n;28703;San Sebastián de los Reyes;91 623 70 12;Pública autonómica;140;www.albertia.es/residencias/residencia-san-sebastian-de-los-reyes/;40,541786;-3,623643;21/09/2020
Las Mimosas;Calle;Retama;12;28979;Serranillos del Valle;91 813 81 93;Privada;72;www.lasmimosas.com;40,210418;-3,869961;24/09/2020
Flor de Retama;Calle;Retama;15;28979;Serranillos del Valle;91 817 58 01 / 606 53 41 10;Privada;20;www.residenciaflorderetama.com;40,209983;-3,870342;28/11/2020
Orpea Serranillos del Valle;Calle;Retama;2;28979;Serranillos del Valle;91 813 81 38;Privada;110;orpea.es/centros-residencias/residencia-grinon-serranillos/;40,209010;-3,870049;24/11/2020
Residencia Castilla;Calle;Sierra;16 - Urb. La Sierra;28979;Serranillos del Valle;91 817 55 21;Privada;26;www.residenciasrlm.es;40,210260;-3,871749;08/09/2017
Residencia Los Cortijos;Calle;Carril Antiguo;20;28609;Sevilla la Nueva;91 812 96 64;Privada;57;residencialoscortijos.es;40,349122;-4,060583;13/10/2020
Urbanización de mayores;Avenida;de Guadarrama;s/n;28609;Sevilla la Nueva;91 812 91 44;Privada;178;www.rosalbagestion.es/centros/urbanizacón_de_mayores;40,355100;-4,006680;17/09/2020
Residencia Santa Bárbara del Hórreo;Calle;Jacinto Benavente;15;28609;Sevilla la Nueva;91 812 92 97;Privada;33;www.residenciasantabarbara.es;40,344545;-4,028279;24/09/2020
Residencia Rosalba;Calle;Tórtola;1;28609;Sevilla la Nueva;91 812 88 52;Privada;210;www.gruporosalba.es;40,344126;-4,029598;04/04/2019
Residencia de 3ª edad Sierra de Madrid;Calle;Acero;3;28791;Soto del Real;91 847 62 97 / 693 43 55 92;Privada;29;enangeriatric.com;40,750167;-3,784135;03/12/2020
Residencia Soto Fresnos;Avenida;de España;11;28791;Soto del Real;91 848 05 10;Privada;111;www.asispa.org/servicios/residencias-asistidas/titularidad-de-asispa/residencia-soto-fresnos-_madrid;40,753599;-3,790157;07/10/2020
Primar II Centro Geriátrico;Avenida;de Madrid;s/n;28160;Talamanca de Jarama;91 841 77 35;Privada;277;www.primar.es;40,743533;-3,508533;05/04/2019
Residencia La Solana;Plaza;de la Iglesia;4;28550;Tielmes;91 874 60 50;Privada;142;www.lasolana.eu;40,246099;-3,316626;15/09/2020
Residencia Las Celindas;Avenida;de la Constitución;128;28850;Torrejón de Ardoz;91 656 52 73;Privada;76;www.gruposantagema.com;40,459590;-3,462260;23/11/2020
Pisos tutelados para mayores;Avenida;de los Fresnos;11;28850;Torrejón de Ardoz;91 343 68 02;Pública autonómica;240;;40,445189;-3,471190;08/09/2017
AMAVIR Torrejón de Ardoz;Calle;Francia;6;28850;Torrejón de Ardoz;91 627 77 00;Privada;180;www.amavir.es/residencia-de-mayores-amavir-torrejon;40,457387;-3,451723;05/10/2020
Edalia Torrejón de Ardoz;Calle;Milán;6;28850;Torrejón de Ardoz;91 655 62 93;Privada;149;www.edalia.es/residencia-torrejon-de-ardoz;40,463333;-3,465583;18/09/2020
Residencia Nuestra Señora del Rosario;Calle;Soledad;39;28850;Torrejón de Ardoz;91 675 28 59;Privada;39;delrosario.gruposantagema.com;40,458533;-3,476399;01/12/2020
Residencia de 3ª edad Magán;Calle;Miguel Delibes;s/n;28991;Torrejón de la Calzada;91 810 61 15;Privada;140;www.domusvi.es/residencia-de-tercera-edad-torrejon-de-la-calzada;40,193700;-3,805190;21/09/2017
Residencia para personas mayores Torrelaguna;Calle;Doctor Manuel Hidalgo Huerta;12;28180;Torrelaguna;91 843 00 25;Pública autonómica;94;;40,826876;-3,541824;30/09/2020
Centro Residencial Sanitas Torrelodones;Calle;Álamo;2;28250;Torrelodones;91 854 91 20;Privada;143;www.sanitas.es/sanitasresidencial/residencias-mayores/residencia-torrelodones;40,586409;-3,921128;24/09/2020
Centro de Mayores MIAL Salud;Avenida;de los Pinares;2;28250;Torrelodones;91 630 85 81;Privada;174;www.mialsalud.com;40,568445;-3,895831;15/09/2017
Residencia Los Peñascales;Avenida;del Lago;25;28250;Torrelodones;91 630 35 98;Privada;127;www.residenciapenascales.com;40,569141;-3,898356;13/09/2017
Acacias Centro Geriátrico;Calle;Jesusa Lara;36;28250;Torrelodones;91 859 45 30;Privada;21;www.residencia-acacias.com;40,579396;-3,957384;24/11/2020
Residencia de ancianos Santa María de los Ángeles;Calle;Monte Cristina;6;28250;Torrelodones;91 859 38 41;Privada;33;www.rsantamariadelosangeles.es;40,583500;-3,957800;24/09/2020
Orpea Torrelodones;Avenida;Rosario Manzaneque;19;28250;Torrelodones;91 856 90 90;Privada;156;orpea.es/centros-residencias/residencia-ancianos-torrelodones-madrid;40,583964;-3,953036;18/09/2017
Residencia municipal Hontanar de Jarama;Calle;Canal de Isabel II;38;28189;Torremocha de Jarama;91 843 10 55;Pública local;120;;40,839352;-3,500869;21/11/2020
Residencia de 3ª edad La Alameda;Calle;Miguel de Unamuno;43;28813;Torres de la Alameda;91 885 88 68;Privada;146;www.residencia-alameda.es;40,404214;-3,368107;03/04/2019
Residencia para mayores Rosario;Calle;Palmeras;3;28813;Torres de la Alameda;91 886 30 61;Pública local;112;www.domusvi.es/residencia-mayores-madrid-rosari;40,397834;-3,359528;09/10/2017
DomusVi Tres Cantos;Ronda;de Poniente;1;28760;Tres Cantos;91 806 50 51;Privada;99;www.domusvi.es/residencia-para-mayores-sarquavitae-tres-cantos;40,601901;-3,714957;27/03/2018
Ballesol Tres Cantos;Calle;Panaderos;s/n (Sector Oficios 41);28760;Tres Cantos;91 804 71 92;Privada;180;ballesol.es/residencias-para-mayores-en-la-comunidad-de-madrid/ballesol-tres-cantos/;40,605339;-3,713818;05/05/2015
Residencia asistida San Camilo;Calle;Sector Escultores;39;28760;Tres Cantos;91 803 40 00;Privada sin fin de lucro;144;www.humanizar.es/servicios-asistenciales/residencia-geriatrica-asistida.html;40,615365;-3,712755;29/09/2020
Residencia El Balcón;Calle;Haití;2;28340;Valdemoro;91 894 98 70;Privada;118;residenciaelbalcon/valdemoro-madrid;40,183210;-3,693733;12/11/2020
Residencia Reto a la Esperanza;Camino;Hondo;100;28340;Valdemoro;91 161 50 49 / 626 27 73 89;Privada sin fin de lucro;24;;40,203048;-3,665875;12/11/2020
Casablanca Valdemoro;Calle;Aragón;2;28341;Valdemoro;91 801 83 60;Privada;160;www.grupocasablanca.es/residencias/casablanca-valdemoro/;40,186200;-3,686750;21/09/2020
DomusVi Valdemoro;Paseo;Juncarejo;2 - Urb. El Restón;28341;Valdemoro;91 808 59 80;Privada;180;www.domusvi.es/residencia-de-mayores-madrid-valdemoro;40,185200;-3,677610;25/09/2017
